id,name,parent_id,color,label_tree_id,source_id
445234,Kingfish,445233,bbaaaa,3270,
445235,"Trachurus declivis",445120,30c8f2,3270,273301
445236,"Jack mackerel declivis",445235,bbaaaa,3270,
445237,"Trachurus novaezelandiae",445120,30c8f2,3270,273304
445238,"Jack mackerel novazelandeae",445237,bbaaaa,3270,
445239,Scombridae,443982,30c8f2,3270,125559
445240,Scombrinae,445239,30c8f2,3270,267118
445241,Scomber,445240,30c8f2,3270,126063
445242,"Scomber australasicus",445241,30c8f2,3270,219715
445243,"Blue mackerel",445242,bbaaaa,3270,
445244,Centrolophidae,443982,30c8f2,3270,125526
445245,Seriolella,445244,30c8f2,3270,270873
445246,"Seriolella brama",445245,30c8f2,3270,282755
445247,"Blue warehou",445246,bbaaaa,3270,
445248,Acanthuriformes,443154,30c8f2,3270,1517548
445249,Chaetodontidae,445248,30c8f2,3270,125528
445250,Amphichaetodon,445249,30c8f2,3270,268293
445251,"Amphichaetodon howensis",445250,30c8f2,3270,279588
445252,"Lord Howe Coralfish",445251,bbaaaa,3270,
445253,"Nemadactylus douglasii",445109,30c8f2,3270,281651
445254,Porae,445253,bbaaaa,3270,
445255,Clupeiformes,443154,30c8f2,3270,10297
445256,Alosidae,445255,30c8f2,3270,1618558
445257,Sardinops,445256,30c8f2,3270,203974
445258,"Sardinops sagax",445257,30c8f2,3270,217452
445259,Pilchard,445258,bbaaaa,3270,
445260,Bodianus,445122,30c8f2,3270,126017
445261,Pigfish,445260,bbaaaa,3270,
445262,Conger,445007,30c8f2,3270,125624
445263,"Conger verreauxi",445262,30c8f2,3270,271750
445264,"Conger eel",445263,bbaaaa,3270,
445265,Tetraodontiformes,443154,30c8f2,3270,10332
445266,Diodontidae,445265,30c8f2,3270,125608
445267,Allomycterus,445266,30c8f2,3270,268264
445268,"Allomycterus pilatus",445267,30c8f2,3270,279562
445269,"Porcupine fish",445268,bbaaaa,3270,
445270,Emmelichthyidae,444985,30c8f2,3270,125534
445271,Emmelichthys,445270,30c8f2,3270,206245
445272,"Emmelichthys nitidus",445271,30c8f2,3270,218465
445273,Redbait,445272,bbaaaa,3270,
445274,Rexea,443987,3dcbf2,3270,203973
445275,"Rexea solandri",445274,3dcbf2,3270,276890
445276,Gemfish,445275,bbaaaa,3270,
445277,Thyrsites,443987,30c8f2,3270,204166
445278,"Thyrsites atun",445277,30c8f2,3270,219697
445279,Barracouta,445278,bbaaaa,3270,
445280,Kyphosidae,445107,30c8f2,3270,125540
445281,Girellinae,445280,30c8f2,3270,151776
445282,Girella,445281,30c8f2,3270,269217
445283,"Girella cyanea",445282,30c8f2,3270,280857
445284,Bluefish,445283,bbaaaa,3270,
445293,"Girella tricuspidata",445282,30c8f2,3270,280870
445294,Parore,445293,bbaaaa,3270,
445295,Kyphosus,445280,30c8f2,3270,126015
445296,"Kyphosus sydneyanus",445295,30c8f2,3270,273525
445297,"Silver drummer",445296,bbaaaa,3270,
445298,Scorpididae,445107,30c8f2,3270,1517559
445299,Scorpis,445298,30c8f2,3270,270853
445300,"Scorpis lineolata",445299,30c8f2,3270,282731
445301,Sweep,445300,bbaaaa,3270,
445302,"Scorpis violacea",445299,30c8f2,3270,282732
445303,"Blue maomao",445302,bbaaaa,3270,
445304,Odacidae,444985,30c8f2,3270,151387
445305,Odax,445304,30c8f2,3270,270066
445306,"Odax pullus",445305,30c8f2,3270,281815
445307,Butterfish,445306,bbaaaa,3270,
445308,"Labridae (wrasses)",445122,bbaaaa,3270,
445309,Anampses,445122,30c8f2,3270,206790
445310,"Anampses elegans",445309,30c8f2,3270,279170
445311,"Elegant wrasse",445310,bbaaaa,3270,
445312,"Bodianus unimaculatus",445260,30c8f2,3270,273545
445313,"Red pigfish (wrasse)",445312,bbaaaa,3270,
445314,Coris,445122,30c8f2,3270,126019
445315,"Coris picta",445314,30c8f2,3270,273560
445316,"Combfish (wrasse)",445315,bbaaaa,3270,
445317,"Coris sandeyeri",445314,30c8f2,3270,273563
445318,"Sandagers wrasse",445317,bbaaaa,3270,
445319,"Notolabrus fucicola",445123,30c8f2,3270,281788
445320,"Banded wrasse",445319,bbaaaa,3270,
445321,"Notolabrus inscriptus",445123,30c8f2,3270,281790
445322,"Green wrasse",445321,bbaaaa,3270,
445323,Pseudolabrus,445122,30c8f2,3270,270593
445324,"Pseudolabrus luculentus",445323,30c8f2,3270,282438
445325,"Orange wrasse",445324,bbaaaa,3270,
445326,"Pseudolabrus miles",445323,30c8f2,3270,282439
445327,"Scarlet wrasse",445326,bbaaaa,3270,
445328,Suezichthys,445122,30c8f2,3270,206258
445329,"Suezichthys arquatus",445328,30c8f2,3270,278736
445330,"Rainbowfish (wrasse)",445329,bbaaaa,3270,
445331,"Suezichthys aylingi",445328,30c8f2,3270,278737
445332,"Crimson cleanerfish (wrasse)",445331,bbaaaa,3270,
445333,Halichoeres,445122,30c8f2,3270,158813
445334,"Halichoeres prosopeion",445333,30c8f2,3270,275791
445335,"Two-tone wrasse",445334,bbaaaa,3270,
445336,Thalassoma,445122,30c8f2,3270,126024
445337,"Thalassoma lunare",445336,30c8f2,3270,212209
445338,"Moon wrasse",445337,bbaaaa,3270,
445339,Latridae,445107,30c8f2,3270,151382
445340,Morwong,445339,30c8f2,3270,1525792
445341,"Morwong ephippium",445340,30c8f2,3270,1525793
445342,"Painted moki",445341,bbaaaa,3270,
445343,Latridopsis,445339,30c8f2,3270,269613
445344,"Latridopsis forsteri",445343,30c8f2,3270,281278
445345,"Copper moki",445344,bbaaaa,3270,
445346,"Latridopsis ciliaris",445343,30c8f2,3270,281277
445347,"Blue moki",445346,bbaaaa,3270,
445348,Leptoscopidae,445129,30c8f2,3270,151411
445349,Crapatalus,445348,30c8f2,3270,268864
445350,"Crapatalus novaezelandiae",445349,30c8f2,3270,280413
445351,"Sand stargazer",445350,bbaaaa,3270,
445352,Leptoscopus,445348,30c8f2,3270,269667
445353,"Leptoscopus macropygus",445352,30c8f2,3270,281329
445354,"Estuarine stargazer",445353,bbaaaa,3270,
445355,Syngnathiformes,443154,30c8f2,3270,10327
445356,Centriscidae,445355,30c8f2,3270,125605
445357,Macroramphosinae,445356,30c8f2,3270,154403
445358,Macroramphosus,445357,30c8f2,3270,126222
445360,Coelorinchus,444018,30c8f2,3270,268809
445361,"Coelorinchus bollonsi",445360,30c8f2,3270,280256
445362,"Bollons rattail",445361,bbaaaa,3270,
445363,Lepidorhynchus,444018,30c8f2,3270,269640
445364,"Lepidorhynchus denticulatus",445363,30c8f2,3270,281308
445365,"Javelin fish",445364,bbaaaa,3270,
445366,Merlucciidae,443313,30c8f2,3270,125473
445367,Merlucciinae,445366,30c8f2,3270,154235
445368,Macruronus,445367,30c8f2,3270,125761
445369,"Macruronus novaezelandiae",445368,30c8f2,3270,272450
445370,Hoki,445369,bbaaaa,3270,
445371,Microcanthinae,445280,30c8f2,3270,151781
445372,Atypichthys,445371,30c8f2,3270,268444
445373,"Atypichthys latus",445372,30c8f2,3270,279826
445374,Mado,445373,bbaaaa,3270,
445375,Lotella,444033,30c8f2,3270,269736
445376,"Lotella rhacina",445375,30c8f2,3270,281403
445377,"Rock cod",445376,bbaaaa,3270,
445378,Pseudophycis,444033,30c8f2,3270,270609
445379,"Pseudophycis bachus",445378,30c8f2,3270,282468
445380,"Red cod",445379,bbaaaa,3270,
445381,"Pseudophycis breviuscula",445378,30c8f2,3270,282470
445382,"Northern bastard red cod",445381,bbaaaa,3270,
445383,Mugiliformes,443154,30c8f2,3270,397228
445384,Mugilidae,445383,30c8f2,3270,125546
445385,Aldrichetta,445384,30c8f2,3270,268250
445386,"Aldrichetta forsteri",445385,30c8f2,3270,279546
445387,"Yellow-eyed mullet",445386,bbaaaa,3270,
445388,Mulliformes,443154,30c8f2,3270,1517498
445389,Mullidae,445388,30c8f2,3270,125547
445390,Parupeneus,445389,30c8f2,3270,204915
445391,"Parupeneus spilurus",445390,30c8f2,3270,277825
445392,"Black-spot goatfish",445391,bbaaaa,3270,
445393,Upeneichthys,445389,30c8f2,3270,271192
445394,"Upeneichthys lineatus",445393,30c8f2,3270,283081
445395,"Goatfish (Red mullet)",445394,bbaaaa,3270,
445396,"Red mullet",445394,bbaaaa,3270,
445397,Ophidiiformes,443154,30c8f2,3270,10314
445398,Ophidiidae,445397,30c8f2,3270,125505
445399,Ophidiinae,445398,30c8f2,3270,154739
445400,Genypterus,445399,30c8f2,3270,206206
445401,"Genypterus blacodes",445400,30c8f2,3270,278702
445402,Ling,445401,bbaaaa,3270,
445403,Pempheridae,445129,30c8f2,3270,151460
445404,Pempheris,445403,30c8f2,3270,204125
445405,"Pempheris adspersa",445404,30c8f2,3270,277055
445406,Bigeye,445405,bbaaaa,3270,
445407,Pentacerotidae,445129,30c8f2,3270,151472
445408,Histiopterinae,445407,30c8f2,3270,826605
445409,Evistias,445408,30c8f2,3270,269144
445410,"Evistias acutirostris",445409,30c8f2,3270,280765
445411,"Striped boarfish",445410,bbaaaa,3270,
445412,Paristiopterus,445408,30c8f2,3270,270297
445413,"Paristiopterus labiosus",445412,30c8f2,3270,282150
445414,"Giant boarfish/ Sowfish",445413,bbaaaa,3270,
445415,"Paristiopterus gallipavo",445412,30c8f2,3270,282149
445416,"Yellow boarfish",445415,bbaaaa,3270,
445417,Pentacerotinae,445407,30c8f2,3270,826606
445418,Pentaceros,445417,30c8f2,3270,206879
445419,"Pentaceros richardsoni",445418,30c8f2,3270,313240
445420,"Southern boarfish",445419,bbaaaa,3270,
445421,Zanclistius,445408,30c8f2,3270,271273
445422,"Zanclistius elevatus",445421,30c8f2,3270,283207
445423,"Longfinned boarfish",445422,bbaaaa,3270,
445424,"Parapercis colias",444999,30c8f2,3270,276989
445425,"Blue cod",445424,bbaaaa,3270,
445426,Pleuronectidae,443884,30c8f2,3270,125579
445427,Rhombosoleinae,445426,30c8f2,3270,154757
445428,Colistium,445427,30c8f2,3270,268811
445429,"Colistium nudipinnis",445428,30c8f2,3270,280359
445430,Turbot,445429,bbaaaa,3270,
445431,Pelotretis,445427,30c8f2,3270,270323
445432,"Pelotretis flavilatus",445431,30c8f2,3270,282188
445433,"Lemon sole",445432,bbaaaa,3270,
445434,Peltorhamphus,445427,30c8f2,3270,270326
445435,"Peltorhamphus novaezeelandiae",445434,30c8f2,3270,282191
445436,"English sole",445435,bbaaaa,3270,
445437,Rhombosolea,445427,61c2f2,3270,270749
445438,"Rhombosolea leporina",445437,61c2f2,3270,282600
445439,"Yellow-belly flounder",445438,bbaaaa,3270,
445440,"Rhombosolea plebeia",445437,30c8f2,3270,282601
445441,"Sand flounder",445440,bbaaaa,3270,
445442,"Two spot Demoiselle",445137,bbaaaa,3270,
445443,"Chromis fumea",445136,30c8f2,3270,273728
445444,"Yellow demoiselle",445443,bbaaaa,3270,
445445,"Chromis hypsilepis",445136,30c8f2,3270,273730
445446,"Single-spot demoiselle",445445,bbaaaa,3270,
445447,Parma,445135,30c8f2,3270,270300
445448,"Parma alboscapularis",445447,30c8f2,3270,282152
445449,"Black angelfish",445448,bbaaaa,3270,
445450,Sebastidae,444971,30c8f2,3270,125596
445451,Sebastinae,445450,30c8f2,3270,154407
445452,Helicolenus,445451,30c8f2,3270,126174
445453,"Sea perch",445452,bbaaaa,3270,
445454,Scorpaenidae,444971,30c8f2,3270,125595
445455,Scorpaeninae,445454,30c8f2,3270,154409
445456,Scorpaena,445455,30c8f2,3270,126171
445457,"Scorpaena cardinalis",445456,30c8f2,3270,274702
445458,"Northern scorpionfish",445457,bbaaaa,3270,
445459,"Scorpaena papillosa",445456,30c8f2,3270,274731
445460,"Dwarf scorpionfish",445459,bbaaaa,3270,
445461,Bathystethus,445298,30c8f2,3270,268511
445462,"Bathystethus cultratus",445461,30c8f2,3270,279876
445463,"Grey knifefish",445462,bbaaaa,3270,
445464,Labracoglossa,445298,30e9f2,3270,269589
445465,"Labracoglossa nitida",445464,30e9f2,3270,281246
445466,"Blue knifefish",445465,bbaaaa,3270,
445467,Acanthistius,444977,30c8f2,3270,206247
445468,"Acanthistius cinctus",445467,30c8f2,3270,278721
445469,"Yellow-banded perch",445468,bbaaaa,3270,
445470,Hypoplectrodes,444977,30c8f2,3270,269455
445471,"Hypoplectrodes huntii",445470,30c8f2,3270,281106
445472,"Red-banded perch",445471,bbaaaa,3270,
445473,"Hypoplectrodes maccullochi",445470,30c8f2,3270,281108
445474,"Half-banded perch",445473,bbaaaa,3270,
445475,Caesioperca,444977,30c8f2,3270,268627
445476,"Caesioperca lepidoptera",445475,30c8f2,3270,280011
445477,"Butterfly perch",445476,bbaaaa,3270,
445478,Caprodon,444977,30c8f2,3270,268648
445479,"Caprodon longimanus",445478,30c8f2,3270,280030
445480,"Pink maomao",445479,bbaaaa,3270,
445481,Epinephelidae,444976,30c8f2,3270,1776907
445482,Epinephelus,445481,30c8f2,3270,126068
445483,"Epinephelus daemelii",445482,30c8f2,3270,273846
445484,"Spotted black grouper",445483,bbaaaa,3270,
445485,Polyprionidae,445129,30c8f2,3270,125552
445486,Polyprion,445485,30c8f2,3270,126043
445487,"Polyprion oxygeneios",445486,30c8f2,3270,221430
445488,Hapuku,445487,bbaaaa,3270,
445489,Syngnathidae,445355,30c8f2,3270,125606
445490,Pipefish,445489,bbaaaa,3270,
445491,Tetraodontidae,445265,30c8f2,3270,125612
445492,Canthigaster,445491,30c8f2,3270,126238
445493,"Canthigaster callisterna",445492,30c8f2,3270,275248
445494,"Clown toado",445493,bbaaaa,3270,
445495,Trichiuridae,443982,30c8f2,3270,125571
445496,Lepidopodinae,445495,30c8f2,3270,826593
445497,Lepidopus,445496,30c8f2,3270,126097
445498,"Lepidopus caudatus",445497,30c8f2,3270,127088
445499,Frostfish,445498,bbaaaa,3270,
445500,Chelidonichthys,444972,30c8f2,3270,126178
445501,"Chelidonichthys kumu",445500,30c8f2,3270,218122
445502,"Red gurnard",445501,bbaaaa,3270,
445503,Lepidotrigla,444972,30c8f2,3270,126179
445504,"Lepidotrigla brachyoptera",445503,30c8f2,3270,274885
445505,"Scaly gurnard",445504,bbaaaa,3270,
445507,"Chelidonichthys spinosus",445500,30c8f2,3270,274878
445508,"Japanese gurnard",445507,bbaaaa,3270,
445509,Uranoscopidae,444997,30c8f2,3270,125573
445510,Genyagnus,445509,30c8f2,3270,269194
445511,"Genyagnus monopterygius",445510,30c8f2,3270,280828
445512,"Spotted stargazer",445511,bbaaaa,3270,
445513,Xenocephalus,445509,30c8f2,3270,271233
445514,"Xenocephalus armatus",445513,30c8f2,3270,315934
445515,"Brown stargazer",445514,bbaaaa,3270,
445516,Zeniontidae,443310,30c8f2,3270,826586
445517,Capromimus,445516,30c8f2,3270,268649
445518,"Capromimus abbreviatus",445517,30c8f2,3270,280032
445519,"Capro dory",445518,bbaaaa,3270,
445520,Cyttidae,443310,30c8f2,3270,267042
445521,Cyttus,445520,30c8f2,3270,205201
445522,"Cyttus novaezealandiae",445521,30c8f2,3270,277985
445523,"Silver dory",445522,bbaaaa,3270,
445524,"Cyttus traversi",445521,30c8f2,3270,217957
445525,"Lookdown dory",445524,bbaaaa,3270,
445526,Zeidae,443310,30c8f2,3270,125617
445527,Zenopsis,445526,30c8f2,3270,126250
445528,"Zenopsis nebulosa",445527,30c8f2,3270,275302
445529,"Mirror dory",445528,bbaaaa,3270,
445530,Zeus,445526,30c8f2,3270,126251
445531,"Zeus faber",445530,30c8f2,3270,127427
445532,"John dory",445531,bbaaaa,3270,
445533,Palinuridae,443568,f230b8,3270,106794
445534,Jasus,445533,f230b8,3270,246321
445535,"Jasus edwardsii",445534,f230b8,3270,382879
445536,"Snapper/ Tarakihi type",443158,e645b5,3270,
445537,Sagmariasus,445533,f230b8,3270,382794
445538,"Sagmariasus verreauxi",445537,f230b8,3270,382906
445539,"Sagmariasus verrauxi",445538,f23131,3270,
445540,"Slipper lobster",443569,bbaaaa,3270,
445541,"Brown algae (large)",444678,bbaaaa,3270,
445542,Ecklonia,444657,7cd5b4,3270,144195
445543,"Ecklonia radiata",445542,7cd5b4,3270,214344
445544,"Eklonia radiata",445543,d57c7c,3270,
445545,"Red bladed algae",444678,bbaaaa,3270,
445547,"Fine/turfing algae",444678,b9a8a8,3270,
445548,"Algal assemblages",444678,bbaaaa,3270,
445549,Misc,,560b93,3270,
445550,"School start",445549,560b93,3270,
445551,"School stop",445549,560b93,3270,
445552,Baitfish,445120,bbaaaa,3270,
445553,Serranidae,444976,30c8f2,3270,125561
445554,"Serranidae (groupers)",445553,bbaaaa,3270,
445555,"Triglidae (gurnards)",444972,bbaaaa,3270,
445556,"Uranoscopidae (stargazers)",445509,bbaaaa,3270,
445557,"Good vis",445549,560b93,3270,
445558,"Mod vis",445549,560b93,3270,
445559,"Poor vis",445549,560b93,3270,
445560,"Scorpaenidae (scorpionfish)",445454,bbaaaa,3270,
445561,"Purple cup sponge",443267,bbaaaa,3270,
445562,"Algal debris",443116,f26f55,3270,
445563,Stolidobranchia,443282,30c8f2,3270,103436
445564,Styelidae,445563,30c8f2,3270,103450
445565,Styela,445564,30c8f2,3270,103543
445566,"Styella sp",445565,2ebee6,3270,
445567,Pectininae,443690,f2d649,3270,393857
445568,Pectinini,445567,f2d649,3270,393858
445569,Pecten,445568,f2d649,3270,138323
445570,"Pecten novaezelandiae",445569,f2d649,3270,393937
445571,Scallop,445570,bbaaaa,3270,
445572,Mytilidae,445054,f2d649,3270,211
445573,Crenellinae,445572,f2d649,3270,510721
445574,Perna,445573,f2d649,3270,138229
445575,"Perna canaliculus",445574,f2d649,3270,397169
445576,Mussel,445575,bbaaaa,3270,
445577,Ostreida,443687,f2d649,3270,1774
445578,Pinnoidea,445577,f2d649,3270,382250
445579,Pinnidae,445578,f2d649,3270,1776
445580,Atrina,445579,f2d649,3270,138351
445581,"Atrina zelandica",445580,f2d649,3270,507067
445582,"Horse mussel",445581,bbaaaa,3270,
445583,Lophonectes,445198,30c8f2,3270,269733
445584,"Lophonectes mongonuiensis",445583,30c8f2,3270,281399
445585,"Crested flounder",445584,bbaaaa,3270,
445586,"Kyphosus bigibbus",445295,30c8f2,3270,218707
445587,"grey drummer",445586,bbaaaa,3270,
445588,Blenniiformes,443154,30c8f2,3270,1517542
445589,Tripterygiidae,445588,30c8f2,3270,125572
445590,"Tripterygiidae (Triple fins)",445589,bbaaaa,3270,
445591,"Isopod red (IPY)",443234,bbaaaa,3270,
445592,"Lanternfish (Myctophidae)",444049,bbaaaa,3270,
445593,Gonorynchiformes,443154,30c8f2,3270,154212
445594,Gonorynchidae,445593,30c8f2,3270,267014
445595,Gonorynchus,445594,30c8f2,3270,205076
445596,"Gonorynchus forsteri",445595,30c8f2,3270,277929
445597,Sandfish,445596,bbaaaa,3270,
445598,Kophobelemnidae,444458,c50707,3270,128483
445599,Kophobelemnon,445598,c50707,3270,128492
445600,"Hymeniacidon sp.",444823,ba66ff,3270,
445601,Philodoporidae,444401,ff0f0f,3270,
445602,Ophiodermatidae,443403,2ee693,3270,123197
445603,Ophiopsammus,445602,2ee693,3270,205131
445604,"Ophiopsammus maculata",445603,e62d2d,3270,244004
445605,"TTR Bryozoan thicket (Adeonellopsis, Cinctipora elegans)",443279,bbaaaa,3270,
445606,Hippellozoon,444401,0dff6a,3270,110953
445607,"Hippellozoon novaezelandiae",445606,0dff6a,3270,470146
445608,"TTR Hippellozoon novaezelandiae",445607,0dff6a,3270,
445610,Dictyodendrillidae,444522,ba66ff,3270,164886
445611,Acanthodendrilla,445610,ba66ff,3270,164887
445612,Korethrasteridae,443374,2ee693,3270,123140
445613,Peribolaster,445612,2ee693,3270,172589
445614,"Peribolaster sp.",445613,2ee693,3270,
445615,"ASR 02 Pterasteridae",443375,2ee693,3270,
445616,Coronaster,443331,2ee693,3270,123232
445617,"Coronaster sp.",445616,2ee693,3270,
445618,Ophioleucida,443394,2ee693,3270,1062665
445619,Ophioleucidae,445618,2ee693,3270,123198
445620,Ophioleuce,445619,2ee693,3270,172639
445621,"Ophioleuce brevispinum",445620,2ee693,3270,243708
445622,"Ophiomyxa n. sp. MoV 5486",443405,2ee693,3270,
445623,Asteroschema,444874,2ee693,3270,123581
445624,"Asteroschema sp.",445623,2ee693,3270,
445625,Ophiocreas,444874,2ee693,3270,123582
445626,"Ophiocreas oedipus",445625,2ee693,3270,124956
445627,"Cidaridae 01",443414,bbaaaa,3270,
445628,"Cidaridae 02",443414,bbaaaa,3270,
445629,Aspidodiadematoida,443430,2ee693,3270,510515
445630,Aspidodiadematidae,445629,2ee693,3270,123162
445631,Aspidodiadema,445630,2ee693,3270,123392
445632,"Aspidodiadema tonsum",445631,2ee693,3270,414211
445633,"HOL 01 seapig",443173,bbaaaa,3270,
445634,"HOL 02 furry",443173,bbaaaa,3270,
445635,"HOL 03 blobby",443173,bbaaaa,3270,
445636,"HOL 04 translucent",443173,bbaaaa,3270,
445637,Bourgueticrinina,444861,2ee693,3270,246671
445638,Phrynocrinidae,445637,2ee693,3270,123146
445639,Phrynocrininae,445638,2ee693,3270,412713
445640,Phrynocrinus,445639,2ee693,3270,411399
445641,"Phrynocrinus nudus",445640,2ee693,3270,414154
445642,Pentametrocrinidae,444862,2ee693,3270,123151
445643,"CRI 01 long stalk",443176,bbaaaa,3270,
445644,"CRI 02 curly ends",443176,bbaaaa,3270,
445645,"CRI 03 dark",443176,bbaaaa,3270,
445646,"CRI 04 comatulid",443176,b4a3a3,3270,
445647,"CRI 05 spiky",443176,b4a3a3,3270,
445648,"ALC white 01",443497,bbaaaa,3270,
445649,"ANT 20 white",443264,bbaaaa,3270,
445650,"ANT 21 white tiny",443264,bbaaaa,3270,
445651,"ANT 22 venus flytrap",443264,bbaaaa,3270,
445652,"COB 01 quill",443501,bbaaaa,3270,
445653,"COB 02 fan",443501,b9a8a8,3270,
445654,"COB 03 orange quill",443501,bbaaaa,3270,
445655,"COB 04 thin feather",443501,bbaaaa,3270,
445656,"COB 05 yellow tree",443501,bbaaaa,3270,
445657,"COB 06 pink bush",443501,bbaaaa,3270,
445658,"COB 07 bottlebrush",443501,bbaaaa,3270,
445659,"COB 08 yellow bristles",443501,bbaaaa,3270,
445660,"GOC 01 Isididae spiral",443499,bbaaaa,3270,
445661,"GOC 02 branched",443499,bbaaaa,3270,
445662,"GOC 03 bush",443499,bbaaaa,3270,
445663,"GOC 04 Narella-like",443499,bbaaaa,3270,
445664,"GOC 05 Thouarella-like",443499,bbaaaa,3270,
445665,"GOC 06 pink",443499,bbaaaa,3270,
445666,"GOC 07 yellow messy",443499,bbaaaa,3270,
445667,"GOC 08 primnoid",443499,bbaaaa,3270,
445668,"GOC 09 Keratoisis-like",443499,bbaaaa,3270,
445669,"GOC 10 little orange bush",443499,bbaaaa,3270,
445670,"GOC 11 pink bush",443499,bbaaaa,3270,
445671,"GOC 12 bristly",443499,bbaaaa,3270,
445672,"GOC 13 spiral tree",443499,bbaaaa,3270,
445673,"GOC 14 white feather-like tree",443499,bbaaaa,3270,
445674,"GOC 15 white branched",443499,bbaaaa,3270,
445675,Metallogorgia,443843,c50707,3270,125296
445676,"Metallogorgia melanotrichos",445675,c50707,3270,125355
445677,"PTU 01 purple fluffy",443498,c59c07,3270,
445678,"PTU 02 orange",443498,c59c07,3270,
445679,"PTU 03 white tiny",443498,f2cb49,3270,
445680,"PTU 04 whitish pink",443498,c59c07,3270,
445681,"PTU 06 scant feather",443498,f2cb49,3270,
445682,"Zoanthid 01 cluster",443727,bbaaaa,3270,
445683,"Zoanthid 02 white stalk",443727,bbaaaa,3270,
445684,"Zoanthid 03 orange stalk",443727,bbaaaa,3270,
445685,Zoantharia,443258,c50707,3270,607338
445686,Macrocnemina,445685,c50707,3270,367225
445687,Epizoanthidae,445686,c50707,3270,100688
445688,Epizoanthus,445687,c50707,3270,100790
445689,"Epizoanthus sp.",445688,c50707,3270,
445690,"Mollusc (nudibranch)",444450,bbaaaa,3270,
445691,"Nudi uni 01 (BOI)",445690,bbaaaa,3270,
445692,"Nudi uni 02 (BOI)",445690,bbaaaa,3270,
445693,"Nudi uni 03 (BOI)",445690,bbaaaa,3270,
445694,"Nudi uni 04 (BOI)",445690,bbaaaa,3270,
445695,"ONG 01 holey white ball",443267,bbaaaa,3270,
445696,"ONG 02 tiny white ball",443267,bbaaaa,3270,
445697,"ONG 03 orange blob",443267,bbaaaa,3270,
445698,"ONG 04 fluted translucent",443267,bbaaaa,3270,
445699,"ONG 05 scrappy brown holey",443267,bbaaaa,3270,
445700,"ONG 06 fluted brown",443267,bbaaaa,3270,
445701,"ONG 07 latticed",443267,bbaaaa,3270,
445702,"ONG 08 white lump",443267,bbaaaa,3270,
445703,"ONG 09 tan ear",443267,bbaaaa,3270,
445704,"ONG 10 grey lump",443267,bbaaaa,3270,
445705,"ONG 11 hairy",443267,bbaaaa,3270,
445706,"ONG 12 white pot",443267,bbaaaa,3270,
445707,"ONG 13 perforated white",443267,bbaaaa,3270,
445708,"ONG 14 folded hairy",443267,bbaaaa,3270,
445709,"ONG 15 tan lumpy",443267,bbaaaa,3270,
445710,"ONG 16 flower translucent",443267,bbaaaa,3270,
445711,"ONG 17 ascidian-like flower",443267,bbaaaa,3270,
445712,"ONG 18 tan blobs",443267,bbaaaa,3270,
445713,"ONG 19 white fan",443267,bbaaaa,3270,
445714,"ONG 20 white vase",443267,bbaaaa,3270,
445715,"ONG 21 hairy urn",443267,bbaaaa,3270,
445716,"ONG 22 tan perforated bowl",443267,bbaaaa,3270,
445717,"ONG 23 orange lumpy",443267,bbaaaa,3270,
445718,"ONG 24 cream spiky",443267,bbaaaa,3270,
445719,"Hyalascus sp.",443785,ba66ff,3270,
445720,Phlebobranchia,443282,30c8f2,3270,103435
445721,Octacnemidae,445720,30c8f2,3270,103446
445722,Megalodicopia,445721,30c8f2,3270,249571
445723,"Megalodicopia sp.",445722,30c8f2,3270,
445724,"ASC 01 culeolus-like",443282,bbaaaa,3270,
445725,"ASC 02 orange pots",443282,bbaaaa,3270,
445726,"Bryozoan - filamentous form",443279,bbaaaa,3270,
445727,Cynoglossidae,443884,30c8f2,3270,125578
445728,Cynoglossinae,445727,30c8f2,3270,154690
445729,Cynoglossus,445728,30c8f2,3270,126112
445730,"Cynoglossus capensis",445729,30c8f2,3270,219854
445731,"Tongue fish",445730,bbaaaa,3270,
445732,"CRB 01 brown",443187,bbaaaa,3270,
445733,"CRB 02 orange",443187,bbaaaa,3270,
445734,"BRN 01 stalked",443287,bbaaaa,3270,
445735,"GAL 01 striped",443198,bbaaaa,3270,
445736,"GAL 02 pointy nose",443198,bbaaaa,3270,
445737,"GAL 03 pincers",443198,bbaaaa,3270,
445738,Projasus,445533,f230b8,3270,246439
445739,"Projasus parkeri",445738,f230b8,3270,246440
445740,"Shrimp 01 camouflage",443193,bbaaaa,3270,
445741,"Shrimp 02 tiny",443193,bbaaaa,3270,
445742,"Shrimp 03 striped",443193,bbaaaa,3270,
445743,"Shrimp 04 peppermint",443193,bbaaaa,3270,
445744,"BIV 01 Gigantidas",443275,bbaaaa,3270,
445745,"BIV 02 spout",443275,b1a1a1,3270,
445746,pepperpots,443297,640cf2,3270,
445747,"iron oxide",443115,f26f55,3270,
445748,sulphur,443115,f26f55,3270,
445749,"ANT 23 pale polyp brown stalk",443264,bbaaaa,3270,
445750,Thoracica,443286,f230b8,3270,1107
445751,Thoracicalcarea,445750,f230b8,3270,1422167
445752,Scalpellomorpha,445751,f230b8,3270,106038
445753,Neolepadoidea,445752,f230b8,3270,1422352
445754,Neolepadidae,445753,f230b8,3270,1422822
445755,Vulcanolepas,445754,f230b8,3270,733086
445756,"Vulcanolepas osheai",445755,f230b8,3270,733408
445757,"Vulcanolepas cf. osheai",445756,f230b8,3270,
445758,"GAS 01 vent",443207,bbaaaa,3270,
